,sport,normal,abnormal,excluded
911,1672,55.0,1.0,False
912,1675,55.0,1.0,False
913,1686,54.0,2.0,False
914,1960,54.0,2.0,False
915,1165,53.0,3.0,False
916,1176,54.0,2.0,False
917,1734,52.0,4.0,False
918,1360,55.0,1.0,False
919,1579,54.0,2.0,False
920,1868,54.0,2.0,False
921,1588,53.0,3.0,False
922,2045,55.0,1.0,False
923,2040,56.0,0.0,1.0
924,1860,55.0,1.0,False
925,1750,56.0,0.0,1.0
926,1859,54.0,2.0,False
927,41750,50.0,5.0,False
928,65518,33.0,22.0,False
929,43664,52.0,3.0,False
930,1968,53.0,2.0,False
931,6684,53.0,2.0,False
932,65520,38.0,17.0,False
933,1169,52.0,3.0,False
934,6795,55.0,0.0,1.0
935,52302,55.0,0.0,1.0
936,15748,54.0,1.0,False
937,60594,52.0,3.0,False
938,1852,54.0,1.0,False
939,62716,44.0,11.0,False
940,7945,35.0,20.0,False
941,2029,54.0,1.0,False
942,44499,54.0,1.0,False
943,1100,54.0,1.0,False
944,2044,54.0,1.0,False
945,1989,55.0,0.0,1.0
946,1993,49.0,6.0,False
947,1999,54.0,1.0,False
948,2038,52.0,3.0,False
949,1837,55.0,0.0,1.0
950,1129,51.0,4.0,False
951,10472,52.0,3.0,False
952,2023,53.0,2.0,False
953,27152,54.0,1.0,False
954,15099,53.0,2.0,False
955,2034,53.0,2.0,False
956,1637,52.0,3.0,False
957,1581,54.0,1.0,False
958,1437,55.0,0.0,1.0
959,1789,54.0,1.0,False
960,1324,54.0,1.0,False
961,1502,54.0,1.0,False
962,1104,50.0,5.0,False
963,1323,54.0,1.0,False
964,59727,55.0,0.0,1.0
965,1509,54.0,1.0,False
966,1565,55.0,0.0,1.0
967,1770,52.0,3.0,False
968,65486,53.0,2.0,False
969,1314,54.0,1.0,False
970,1312,54.0,1.0,False
971,1480,54.0,1.0,False
972,1747,53.0,2.0,False
973,1515,54.0,1.0,False
974,1296,54.0,1.0,False
975,65225,52.0,3.0,False
976,1550,52.0,3.0,False
977,1690,55.0,0.0,1.0
978,1462,52.0,3.0,False
979,1491,54.0,1.0,False
980,21994,54.0,1.0,False
981,1654,53.0,2.0,False
982,1606,54.0,1.0,False
983,63965,54.0,1.0,False
984,1757,53.0,2.0,False
985,1496,54.0,1.0,False
986,25909,54.0,0.0,1.0
987,32685,54.0,0.0,1.0
988,2016,54.0,0.0,1.0
989,1299,52.0,2.0,False
990,1371,53.0,1.0,False
991,1306,51.0,3.0,False
992,9907,54.0,0.0,1.0
993,1649,51.0,3.0,False
994,1876,53.0,1.0,False
995,1678,53.0,1.0,False
996,14566,51.0,3.0,False
997,1691,54.0,0.0,1.0
998,2030,52.0,2.0,False
999,2033,54.0,0.0,1.0
1000,9163,52.0,2.0,False
1001,39159,54.0,0.0,1.0
1002,1658,53.0,1.0,False
1003,61541,50.0,4.0,False
1004,58858,49.0,5.0,False
1005,15354,52.0,2.0,False
1006,35093,52.0,2.0,False
1007,1954,54.0,0.0,1.0
1008,4652,53.0,1.0,False
1009,54456,53.0,1.0,False
1010,23274,54.0,0.0,1.0
1011,7514,54.0,0.0,1.0
1012,48837,54.0,0.0,1.0
1013,1733,52.0,2.0,False
1014,5485,53.0,1.0,False
1015,1902,52.0,2.0,False
1016,1285,54.0,0.0,1.0
1017,1838,53.0,1.0,False
1018,65508,52.0,2.0,False
1019,1805,53.0,1.0,False
1020,1266,51.0,3.0,False
1021,54427,52.0,1.0,False
1022,1333,52.0,1.0,False
1023,62071,53.0,0.0,1.0
1024,1484,53.0,0.0,1.0
1025,1848,53.0,0.0,1.0
1026,54942,51.0,2.0,False
1027,1811,53.0,0.0,1.0
1028,62615,50.0,3.0,False
1029,30493,53.0,0.0,1.0
1030,62851,50.0,3.0,False
1031,19665,52.0,1.0,False
1032,1780,50.0,3.0,False
1033,1173,50.0,3.0,False
1034,1258,49.0,4.0,False
1035,1406,53.0,0.0,1.0
1036,61287,51.0,2.0,False
1037,1896,52.0,1.0,False
1038,1632,51.0,2.0,False
1039,56172,52.0,1.0,False
1040,1224,52.0,1.0,False
1041,1350,52.0,1.0,False
1042,29847,53.0,0.0,1.0
1043,45262,51.0,2.0,False
1044,1694,52.0,1.0,False
1045,1335,52.0,1.0,False
1046,1185,49.0,4.0,False
1047,52390,52.0,1.0,False
1048,65526,46.0,7.0,False
1049,1294,52.0,1.0,False
1050,1849,49.0,4.0,False
1051,64730,51.0,2.0,False
1052,2018,52.0,1.0,False
1053,54924,53.0,0.0,1.0
1054,1269,51.0,2.0,False
1055,1375,48.0,5.0,False
1056,62837,50.0,3.0,False
1057,51722,52.0,1.0,False
1058,1616,52.0,1.0,False
1059,13798,51.0,2.0,False
1060,1761,51.0,2.0,False
1061,1783,53.0,0.0,1.0
1062,30220,52.0,1.0,False
1063,5456,50.0,3.0,False
1064,62595,51.0,2.0,False
1065,1210,52.0,1.0,False
1066,1873,49.0,4.0,False
1067,1613,50.0,3.0,False
1068,46376,53.0,0.0,1.0
1069,19496,52.0,1.0,False
1070,64679,32.0,21.0,False
1071,11956,50.0,3.0,False
1072,23478,51.0,2.0,False
1073,1470,51.0,1.0,False
1074,16545,50.0,2.0,False
1075,16665,52.0,0.0,1.0
1076,1700,50.0,2.0,False
1077,35112,51.0,1.0,False
1078,57718,48.0,4.0,False
1079,19764,51.0,1.0,False
1080,18192,51.0,1.0,False
1081,50106,51.0,1.0,False
1082,1364,48.0,4.0,False
1083,65512,36.0,16.0,False
1084,49047,50.0,2.0,False
1085,27312,51.0,1.0,False
1086,11877,50.0,2.0,False
1087,57434,52.0,0.0,1.0
1088,59666,51.0,1.0,False
1089,37208,50.0,2.0,False
1090,35179,50.0,2.0,False
1091,1810,50.0,2.0,False
1092,1670,52.0,0.0,1.0
1093,11976,51.0,1.0,False
1094,1976,52.0,0.0,1.0
1095,17458,52.0,0.0,1.0
1096,1592,52.0,0.0,1.0
1097,12113,49.0,3.0,False
1098,1956,49.0,3.0,False
1099,1549,52.0,0.0,1.0
1100,30614,50.0,2.0,False
1101,61309,48.0,4.0,False
1102,65320,51.0,1.0,False
1103,1891,51.0,1.0,False
1104,1451,49.0,3.0,False
1105,15114,52.0,0.0,1.0
1106,65492,42.0,10.0,False
1107,45335,52.0,0.0,1.0
1108,65375,44.0,8.0,False
1109,9758,51.0,1.0,False
1110,26401,51.0,1.0,False
1111,13997,51.0,1.0,False
1112,65490,38.0,14.0,False
1113,38409,51.0,1.0,False
1114,18296,50.0,2.0,False
1115,26383,52.0,0.0,1.0
1116,65393,45.0,7.0,False
1117,38886,48.0,4.0,False
1118,65401,39.0,13.0,False
1119,1444,50.0,2.0,False
1120,1885,50.0,2.0,False
1121,37808,51.0,1.0,False
1122,46588,51.0,1.0,False
1123,62033,51.0,1.0,False
1124,37479,52.0,0.0,1.0
1125,1182,49.0,3.0,False
1126,2358,50.0,2.0,False
1127,42635,51.0,1.0,False
1128,1760,52.0,0.0,1.0
1129,28579,51.0,1.0,False
1130,65453,45.0,7.0,False
1131,1857,51.0,1.0,False
1132,54433,52.0,0.0,1.0
1133,19215,51.0,1.0,False
1134,28672,51.0,1.0,False
1135,54013,49.0,3.0,False
1136,1785,49.0,3.0,False
1137,18911,49.0,2.0,False
1138,14485,49.0,2.0,False
1139,34807,51.0,0.0,1.0
1140,1123,51.0,0.0,1.0
1141,48668,50.0,1.0,False
1142,35336,50.0,1.0,False
1143,2020,51.0,0.0,1.0
1144,59432,51.0,0.0,1.0
1145,25642,51.0,0.0,1.0
1146,61884,48.0,3.0,False
1147,13455,48.0,3.0,False
1148,6728,51.0,0.0,1.0
1149,51623,48.0,3.0,False
1150,17652,51.0,0.0,1.0
1151,57230,51.0,0.0,1.0
1152,46626,50.0,1.0,False
1153,2302,51.0,0.0,1.0
1154,2319,51.0,0.0,1.0
1155,28099,50.0,1.0,False
1156,35958,47.0,4.0,False
1157,8262,51.0,0.0,1.0
1158,53770,40.0,11.0,False
1159,55573,49.0,2.0,False
1160,55570,51.0,0.0,1.0
1161,1409,48.0,3.0,False
1162,50090,47.0,4.0,False
1163,1404,50.0,1.0,False
1164,55491,49.0,2.0,False
1165,53513,50.0,1.0,False
1166,24255,51.0,0.0,1.0
1167,54490,49.0,2.0,False
1168,47610,50.0,1.0,False
1169,59489,45.0,6.0,False
1170,23742,49.0,2.0,False
1171,30374,48.0,3.0,False
1172,55711,51.0,0.0,1.0
1173,55876,51.0,0.0,1.0
1174,22870,48.0,3.0,False
1175,30721,51.0,0.0,1.0
1176,17518,51.0,0.0,1.0
1177,12018,48.0,3.0,False
1178,25067,50.0,1.0,False
1179,43863,50.0,1.0,False
1180,1591,49.0,2.0,False
1181,17311,50.0,1.0,False
1182,62720,48.0,3.0,False
1183,24755,51.0,0.0,1.0
1184,24876,50.0,1.0,False
1185,1430,49.0,2.0,False
1186,49674,30.0,21.0,False
1187,12273,49.0,2.0,False
1188,27880,49.0,2.0,False
1189,15153,49.0,2.0,False
1190,14089,50.0,1.0,False
1191,31013,50.0,1.0,False
1192,33095,51.0,0.0,1.0
1193,1469,48.0,3.0,False
1194,1991,49.0,2.0,False
1195,3551,50.0,1.0,False
1196,3793,51.0,0.0,1.0
1197,38389,50.0,1.0,False
1198,60368,41.0,10.0,False
1199,65440,46.0,5.0,False
1200,4000,29.0,22.0,False
1201,65406,49.0,2.0,False
1202,1211,51.0,0.0,1.0
1203,59067,47.0,4.0,False
1204,1205,49.0,2.0,False
1205,65400,44.0,7.0,False
1206,1723,50.0,1.0,False
1207,65365,45.0,6.0,False
1208,61103,50.0,1.0,False
1209,1156,49.0,2.0,False
1210,1685,51.0,0.0,1.0
1211,1687,50.0,1.0,False
1212,1717,50.0,1.0,False
1213,1922,51.0,0.0,1.0
1214,1924,49.0,2.0,False
1215,62207,48.0,3.0,False
1216,1326,50.0,1.0,False
1217,5038,47.0,4.0,False
1218,40249,50.0,1.0,False
1219,20940,51.0,0.0,1.0
1220,38616,50.0,1.0,False
1221,63680,50.0,1.0,False
1222,2875,51.0,0.0,1.0
1223,5867,48.0,3.0,False
1224,1820,48.0,3.0,False
1225,34555,51.0,0.0,1.0
1226,1816,51.0,0.0,1.0
1227,1262,49.0,2.0,False
1228,34415,51.0,0.0,1.0
1229,65517,42.0,9.0,False
1230,45039,48.0,2.0,False
1231,35888,50.0,0.0,1.0
1232,44699,50.0,0.0,1.0
1233,62445,49.0,1.0,False
1234,45214,50.0,0.0,1.0
1235,49522,47.0,3.0,False
1236,33084,48.0,2.0,False
1237,60478,49.0,1.0,False
1238,1569,49.0,1.0,False
1239,54110,49.0,1.0,False
1240,29871,50.0,0.0,1.0
1241,64726,49.0,1.0,False
1242,61104,48.0,2.0,False
1243,65487,45.0,5.0,False
1244,54214,49.0,1.0,False
1245,29349,49.0,1.0,False
1246,1807,50.0,0.0,1.0
1247,21800,46.0,4.0,False
1248,44648,48.0,2.0,False
1249,44048,50.0,0.0,1.0
1250,27589,50.0,0.0,1.0
1251,39907,49.0,1.0,False
1252,38359,49.0,1.0,False
1253,32756,46.0,4.0,False
1254,63083,45.0,5.0,False
1255,1703,49.0,1.0,False
1256,1265,48.0,2.0,False
1257,23628,50.0,0.0,1.0
1258,1541,49.0,1.0,False
1259,44212,48.0,2.0,False
1260,29328,48.0,2.0,False
1261,24906,49.0,1.0,False
1262,12569,49.0,1.0,False
1263,26220,47.0,3.0,False
1264,1551,46.0,4.0,False
1265,13344,48.0,2.0,False
1266,18764,48.0,2.0,False
1267,1153,50.0,0.0,1.0
1268,65464,40.0,10.0,False
1269,6608,47.0,3.0,False
1270,25999,47.0,3.0,False
1271,51395,47.0,3.0,False
1272,54487,44.0,6.0,False
1273,60605,49.0,1.0,False
1274,18752,50.0,0.0,1.0
1275,1854,40.0,10.0,False
1276,26621,50.0,0.0,1.0
1277,46436,48.0,2.0,False
1278,47267,49.0,1.0,False
1279,1535,49.0,1.0,False
1280,40237,49.0,1.0,False
1281,46392,48.0,2.0,False
1282,14121,50.0,0.0,1.0
1283,64772,45.0,5.0,False
1284,11167,48.0,2.0,False
1285,28971,44.0,6.0,False
1286,29137,49.0,1.0,False
1287,63276,47.0,3.0,False
1288,65497,32.0,18.0,False
1289,62047,48.0,2.0,False
1290,29207,50.0,0.0,1.0
1291,35588,47.0,3.0,False
1292,45716,49.0,1.0,False
1293,59990,47.0,3.0,False
1294,2008,50.0,0.0,1.0
1295,40323,49.0,1.0,False
1296,64024,44.0,6.0,False
1297,65173,48.0,2.0,False
1298,7357,50.0,0.0,1.0
1299,18502,47.0,3.0,False
1300,2017,48.0,2.0,False
1301,1609,48.0,2.0,False
1302,22827,49.0,1.0,False
1303,16933,50.0,0.0,1.0
1304,35972,50.0,0.0,1.0
1305,31233,49.0,1.0,False
1306,1958,48.0,2.0,False
1307,1493,49.0,1.0,False
1308,59717,48.0,2.0,False
1309,17487,46.0,4.0,False
1310,64643,49.0,1.0,False
1311,59955,48.0,2.0,False
1312,5322,50.0,0.0,1.0
1313,36842,47.0,3.0,False
1314,64182,47.0,3.0,False
1315,65024,47.0,3.0,False
1316,64989,50.0,0.0,1.0
1317,56718,48.0,2.0,False
1318,64240,49.0,1.0,False
1319,16911,50.0,0.0,1.0
1320,1673,49.0,1.0,False
1321,56837,48.0,2.0,False
1322,8173,49.0,1.0,False
1323,5652,50.0,0.0,1.0
1324,16735,50.0,0.0,1.0
1325,43496,50.0,0.0,1.0
1326,1091,46.0,4.0,False
1327,1601,47.0,3.0,False
1328,23418,50.0,0.0,1.0
1329,56525,50.0,0.0,1.0
1330,20178,49.0,1.0,False
1331,40654,48.0,2.0,False
1332,1641,49.0,1.0,False
1333,46936,40.0,9.0,False
1334,31315,49.0,0.0,1.0
1335,1426,49.0,0.0,1.0
1336,51213,47.0,2.0,False
1337,28407,48.0,1.0,False
1338,46731,48.0,1.0,False
1339,42214,48.0,1.0,False
1340,20899,49.0,0.0,1.0
1341,42324,49.0,0.0,1.0
1342,40243,47.0,2.0,False
1343,46903,48.0,1.0,False
1344,19077,48.0,1.0,False
1345,28924,48.0,1.0,False
1346,21068,47.0,2.0,False
1347,64319,48.0,1.0,False
1348,14158,48.0,1.0,False
1349,65506,39.0,10.0,False
1350,20298,48.0,1.0,False
1351,63861,48.0,1.0,False
1352,51943,45.0,4.0,False
1353,1555,47.0,2.0,False
1354,65191,41.0,8.0,False
1355,38383,42.0,7.0,False
1356,5512,46.0,3.0,False
1357,3698,43.0,6.0,False
1358,37897,47.0,2.0,False
1359,6693,49.0,0.0,1.0
1360,1662,49.0,0.0,1.0
1361,50547,42.0,7.0,False
1362,1657,49.0,0.0,1.0
1363,59772,49.0,0.0,1.0
1364,48337,48.0,1.0,False
1365,1432,44.0,5.0,False
1366,3010,49.0,0.0,1.0
1367,11261,49.0,0.0,1.0
1368,57840,47.0,2.0,False
1369,6295,46.0,3.0,False
1370,22547,49.0,0.0,1.0
1371,27232,49.0,0.0,1.0
1372,48411,47.0,2.0,False
1373,49177,47.0,2.0,False
1374,57238,48.0,1.0,False
1375,27279,48.0,1.0,False
1376,27290,49.0,0.0,1.0
1377,62302,46.0,3.0,False
1378,11803,49.0,0.0,1.0
1379,19578,46.0,3.0,False
1380,22499,48.0,1.0,False
1381,60431,48.0,1.0,False
1382,48980,49.0,0.0,1.0
1383,48919,48.0,1.0,False
1384,22553,48.0,1.0,False
1385,5805,45.0,4.0,False
1386,13019,48.0,1.0,False
1387,47717,47.0,2.0,False
1388,21493,48.0,1.0,False
1389,1355,48.0,1.0,False
1390,1622,48.0,1.0,False
1391,1382,43.0,6.0,False
1392,4048,48.0,1.0,False
1393,47659,48.0,1.0,False
1394,12796,47.0,2.0,False
1395,32070,47.0,2.0,False
1396,12684,48.0,1.0,False
1397,26651,48.0,1.0,False
1398,5769,48.0,1.0,False
1399,47983,47.0,2.0,False
1400,12606,49.0,0.0,1.0
1401,60350,48.0,1.0,False
1402,50046,48.0,1.0,False
1403,12464,46.0,3.0,False
1404,50018,49.0,0.0,1.0
1405,26815,48.0,1.0,False
1406,12291,45.0,4.0,False
1407,3072,47.0,2.0,False
1408,9658,48.0,1.0,False
1409,14030,46.0,3.0,False
1410,48861,49.0,0.0,1.0
1411,21370,49.0,0.0,1.0
1412,45017,47.0,2.0,False
1413,18332,49.0,0.0,1.0
1414,39420,48.0,1.0,False
1415,43166,48.0,1.0,False
1416,43936,47.0,2.0,False
1417,58748,49.0,0.0,1.0
1418,21593,48.0,1.0,False
1419,40454,48.0,1.0,False
1420,43756,40.0,9.0,False
1421,22110,49.0,0.0,1.0
1422,59995,47.0,2.0,False
1423,7513,47.0,2.0,False
1424,65364,49.0,0.0,1.0
1425,39474,46.0,3.0,False
1426,24810,47.0,2.0,False
1427,16509,47.0,2.0,False
1428,62088,38.0,11.0,False
1429,15530,46.0,3.0,False
1430,32886,47.0,2.0,False
1431,29720,48.0,1.0,False
1432,44335,49.0,0.0,1.0
1433,1913,47.0,2.0,False
1434,57824,47.0,2.0,False
1435,17102,48.0,1.0,False
1436,57967,48.0,1.0,False
1437,32910,39.0,10.0,False
1438,61297,48.0,1.0,False
1439,62162,48.0,1.0,False
1440,39702,48.0,1.0,False
1441,62432,45.0,4.0,False
1442,16027,47.0,2.0,False
1443,1321,47.0,2.0,False
1444,48420,47.0,2.0,False
1445,2066,48.0,1.0,False
1446,29751,47.0,2.0,False
1447,23003,48.0,1.0,False
1448,56211,48.0,1.0,False
1449,55391,48.0,1.0,False
1450,61997,47.0,2.0,False
1451,4299,47.0,2.0,False
1452,40133,48.0,1.0,False
1453,1145,48.0,1.0,False
1454,52684,49.0,0.0,1.0
1455,63876,49.0,0.0,1.0
1456,32338,48.0,1.0,False
1457,32633,49.0,0.0,1.0
1458,9494,49.0,0.0,1.0
1459,40944,45.0,4.0,False
1460,25141,49.0,0.0,1.0
1461,25106,46.0,3.0,False
1462,65293,37.0,12.0,False
1463,36176,48.0,1.0,False
1464,39105,47.0,2.0,False
1465,62215,47.0,2.0,False
1466,1400,48.0,1.0,False
1467,7727,44.0,5.0,False
1468,64899,45.0,4.0,False
1469,5091,46.0,3.0,False
1470,53286,49.0,0.0,1.0
1471,63186,45.0,4.0,False
1472,1193,47.0,2.0,False
1473,1974,48.0,1.0,False
1474,1510,47.0,2.0,False
1475,19343,44.0,5.0,False
1476,56652,46.0,3.0,False
1477,64273,46.0,3.0,False
1478,44197,48.0,0.0,1.0
1479,5912,47.0,1.0,False
1480,32898,47.0,1.0,False
1481,34585,48.0,0.0,1.0
1482,4719,46.0,2.0,False
1483,2660,43.0,5.0,False
1484,27767,44.0,4.0,False
1485,7670,48.0,0.0,1.0
1486,34416,48.0,0.0,1.0
1487,48630,47.0,1.0,False
1488,6157,48.0,0.0,1.0
1489,5156,46.0,2.0,False
1490,26600,47.0,1.0,False
1491,48513,47.0,1.0,False
1492,4932,47.0,1.0,False
1493,40278,47.0,1.0,False
1494,18586,47.0,1.0,False
1495,35466,46.0,2.0,False
1496,30379,48.0,0.0,1.0
1497,28960,47.0,1.0,False
1498,27881,47.0,1.0,False
1499,33802,48.0,0.0,1.0
1500,5872,48.0,0.0,1.0
1501,64757,47.0,1.0,False
1502,45319,47.0,1.0,False
1503,10143,47.0,1.0,False
1504,34644,45.0,3.0,False
1505,10134,47.0,1.0,False
1506,33213,46.0,2.0,False
1507,25299,47.0,1.0,False
1508,40818,48.0,0.0,1.0
1509,38307,46.0,2.0,False
1510,27882,47.0,1.0,False
1511,9953,47.0,1.0,False
1512,34663,48.0,0.0,1.0
1513,38497,48.0,0.0,1.0
1514,33634,48.0,0.0,1.0
1515,9305,47.0,1.0,False
1516,38612,44.0,4.0,False
1517,62182,46.0,2.0,False
1518,2530,46.0,2.0,False
1519,9670,39.0,9.0,False
1520,31324,48.0,0.0,1.0
1521,10276,45.0,3.0,False
1522,29577,45.0,3.0,False
1523,45117,48.0,0.0,1.0
1524,41091,48.0,0.0,1.0
1525,8239,48.0,0.0,1.0
1526,4590,47.0,1.0,False
1527,10955,48.0,0.0,1.0
1528,64782,46.0,2.0,False
1529,30618,46.0,2.0,False
1530,42103,47.0,1.0,False
1531,16788,46.0,2.0,False
1532,29858,45.0,3.0,False
1533,10726,47.0,1.0,False
1534,43262,48.0,0.0,1.0
1535,44715,44.0,4.0,False
1536,3203,42.0,6.0,False
1537,47456,48.0,0.0,1.0
1538,44899,48.0,0.0,1.0
1539,44955,47.0,1.0,False
1540,8720,48.0,0.0,1.0
1541,1492,47.0,1.0,False
1542,28380,45.0,3.0,False
1543,28126,48.0,0.0,1.0
1544,20798,46.0,2.0,False
1545,37024,46.0,2.0,False
1546,64928,43.0,5.0,False
1547,65362,43.0,5.0,False
1548,57978,47.0,1.0,False
1549,61171,47.0,1.0,False
1550,58553,47.0,1.0,False
1551,53259,48.0,0.0,1.0
1552,65334,46.0,2.0,False
1553,57988,48.0,0.0,1.0
1554,53341,47.0,1.0,False
1555,63101,47.0,1.0,False
1556,57997,44.0,4.0,False
1557,24788,47.0,1.0,False
1558,62802,43.0,5.0,False
1559,24697,48.0,0.0,1.0
1560,15278,37.0,11.0,False
1561,15338,45.0,3.0,False
1562,61173,48.0,0.0,1.0
1563,25056,48.0,0.0,1.0
1564,1720,47.0,1.0,False
1565,1905,48.0,0.0,1.0
1566,14633,47.0,1.0,False
1567,13811,44.0,4.0,False
1568,19065,46.0,2.0,False
1569,51849,46.0,2.0,False
1570,25668,45.0,3.0,False
1571,51981,46.0,2.0,False
1572,60770,47.0,1.0,False
1573,60806,47.0,1.0,False
1574,25481,47.0,1.0,False
1575,25472,48.0,0.0,1.0
1576,20565,47.0,1.0,False
1577,14330,47.0,1.0,False
1578,59455,48.0,0.0,1.0
1579,14356,48.0,0.0,1.0
1580,20998,46.0,2.0,False
1581,52456,47.0,1.0,False
1582,53836,47.0,1.0,False
1583,24490,45.0,3.0,False
1584,62775,46.0,2.0,False
1585,58418,48.0,0.0,1.0
1586,57406,46.0,2.0,False
1587,21171,48.0,0.0,1.0
1588,8493,45.0,3.0,False
1589,1586,47.0,1.0,False
1590,56368,48.0,0.0,1.0
1591,23066,47.0,1.0,False
1592,22859,46.0,2.0,False
1593,1115,43.0,5.0,False
1594,1707,44.0,4.0,False
1595,61500,48.0,0.0,1.0
1596,61411,44.0,4.0,False
1597,1119,47.0,1.0,False
1598,17796,48.0,0.0,1.0
1599,32118,47.0,1.0,False
1600,62955,47.0,1.0,False
1601,65008,47.0,1.0,False
1602,64976,30.0,18.0,False
1603,55516,46.0,2.0,False
1604,18428,46.0,2.0,False
1605,16518,47.0,1.0,False
1606,63050,46.0,2.0,False
1607,54142,48.0,0.0,1.0
1608,1942,45.0,3.0,False
1609,24359,47.0,1.0,False
1610,57647,47.0,1.0,False
1611,15800,46.0,2.0,False
1612,2178,29.0,19.0,False
1613,1684,47.0,1.0,False
1614,16107,47.0,1.0,False
1615,63949,45.0,3.0,False
1616,16251,46.0,2.0,False
1617,1149,46.0,2.0,False
1618,63000,46.0,2.0,False
1619,55293,48.0,0.0,1.0
1620,59923,46.0,2.0,False
1621,29879,46.0,2.0,False
1622,25278,46.0,2.0,False
1623,22556,47.0,1.0,False
1624,50515,46.0,2.0,False
1625,65448,44.0,4.0,False
1626,50870,46.0,2.0,False
1627,19556,47.0,1.0,False
1628,12519,47.0,1.0,False
1629,50649,44.0,4.0,False
1630,50638,47.0,1.0,False
1631,65522,31.0,17.0,False
1632,59390,45.0,3.0,False
1633,12861,47.0,1.0,False
1634,58617,46.0,2.0,False
1635,51118,48.0,0.0,1.0
1636,65495,40.0,8.0,False
1637,65462,40.0,8.0,False
1638,35374,46.0,2.0,False
1639,65494,40.0,8.0,False
1640,12140,48.0,0.0,1.0
1641,14284,46.0,2.0,False
1642,20725,47.0,1.0,False
1643,50243,47.0,1.0,False
1644,62743,44.0,4.0,False
1645,60669,47.0,1.0,False
1646,26397,46.0,2.0,False
1647,1212,47.0,1.0,False
1648,1552,44.0,4.0,False
1649,51293,47.0,1.0,False
1650,51363,47.0,1.0,False
1651,26081,48.0,0.0,1.0
1652,65415,43.0,5.0,False
1653,13393,47.0,1.0,False
1654,63438,47.0,1.0,False
1655,49064,47.0,1.0,False
1656,48949,44.0,4.0,False
1657,18829,46.0,2.0,False
1658,48993,48.0,0.0,1.0
1659,22219,41.0,7.0,False
1660,51368,47.0,1.0,False
1661,35628,48.0,0.0,1.0
1662,58189,46.0,1.0,False
1663,20289,45.0,2.0,False
1664,59866,46.0,1.0,False
1665,19198,44.0,3.0,False
1666,65094,42.0,5.0,False
1667,65500,44.0,3.0,False
1668,65523,37.0,10.0,False
1669,62379,46.0,1.0,False
1670,65493,34.0,13.0,False
1671,3205,47.0,0.0,1.0
1672,37578,47.0,0.0,1.0
1673,57543,44.0,3.0,False
1674,65525,34.0,13.0,False
1675,63648,42.0,5.0,False
1676,54664,44.0,3.0,False
1677,63012,46.0,1.0,False
1678,18693,47.0,0.0,1.0
1679,21127,47.0,0.0,1.0
1680,62974,44.0,3.0,False
1681,41578,46.0,1.0,False
1682,37118,46.0,1.0,False
1683,41574,45.0,2.0,False
1684,22506,44.0,3.0,False
1685,60462,44.0,3.0,False
1686,41526,43.0,4.0,False
1687,62191,45.0,2.0,False
1688,21986,44.0,3.0,False
1689,5767,47.0,0.0,1.0
1690,65513,42.0,5.0,False
1691,61359,45.0,2.0,False
1692,18020,47.0,0.0,1.0
1693,41675,45.0,2.0,False
1694,65498,31.0,16.0,False
1695,17933,47.0,0.0,1.0
1696,29660,46.0,1.0,False
1697,21609,45.0,2.0,False
1698,63506,40.0,7.0,False
1699,37636,47.0,0.0,1.0
1700,3691,47.0,0.0,1.0
1701,3724,47.0,0.0,1.0
1702,3753,42.0,5.0,False
1703,65449,41.0,6.0,False
1704,57821,45.0,2.0,False
1705,38295,44.0,3.0,False
1706,39401,47.0,0.0,1.0
1707,38373,45.0,2.0,False
1708,61085,47.0,0.0,1.0
1709,54234,44.0,3.0,False
1710,19074,47.0,0.0,1.0
1711,65025,44.0,3.0,False
1712,65382,33.0,14.0,False
1713,65385,45.0,2.0,False
1714,63914,46.0,1.0,False
1715,39041,44.0,3.0,False
1716,33358,46.0,1.0,False
1717,3873,46.0,1.0,False
1718,65447,41.0,6.0,False
1719,20596,46.0,1.0,False
1720,4007,42.0,5.0,False
1721,19260,47.0,0.0,1.0
1722,65460,36.0,11.0,False
1723,38113,46.0,1.0,False
1724,57579,46.0,1.0,False
1725,60151,39.0,8.0,False
1726,65228,44.0,3.0,False
1727,22369,45.0,2.0,False
1728,65275,43.0,4.0,False
1729,58040,46.0,1.0,False
1730,3355,43.0,4.0,False
1731,63692,43.0,4.0,False
1732,61282,46.0,1.0,False
1733,40208,45.0,2.0,False
1734,34131,46.0,1.0,False
1735,60351,45.0,2.0,False
1736,3439,45.0,2.0,False
1737,62212,47.0,0.0,1.0
1738,61223,43.0,4.0,False
1739,57791,44.0,3.0,False
1740,63081,44.0,3.0,False
1741,5012,44.0,3.0,False
1742,22284,43.0,4.0,False
1743,65307,43.0,4.0,False
1744,22164,44.0,3.0,False
1745,57862,43.0,4.0,False
1746,33345,45.0,2.0,False
1747,63693,45.0,2.0,False
1748,48816,47.0,0.0,1.0
1749,21724,46.0,1.0,False
1750,47575,46.0,1.0,False
1751,12950,47.0,0.0,1.0
1752,28306,47.0,0.0,1.0
1753,47207,36.0,11.0,False
1754,50888,30.0,17.0,False
1755,51039,47.0,0.0,1.0
1756,13266,47.0,0.0,1.0
1757,28449,46.0,1.0,False
1758,10200,45.0,2.0,False
1759,28538,47.0,0.0,1.0
1760,51365,45.0,2.0,False
1761,28566,46.0,1.0,False
1762,25926,45.0,2.0,False
1763,64869,45.0,2.0,False
1764,25900,47.0,0.0,1.0
1765,51618,44.0,3.0,False
