,dsport,normal,abnormal,excluded
837,1748,29.0,0.0,1.0
838,13722,8.0,21.0,False
839,1844,29.0,0.0,1.0
840,1446,29.0,0.0,1.0
841,1447,28.0,0.0,1.0
842,1198,28.0,0.0,1.0
843,2012,28.0,0.0,1.0
844,1180,28.0,0.0,1.0
845,2032,28.0,0.0,1.0
846,1153,28.0,0.0,1.0
847,1588,28.0,0.0,1.0
848,1441,28.0,0.0,1.0
849,60986,28.0,0.0,1.0
850,1846,28.0,0.0,1.0
851,1191,28.0,0.0,1.0
852,1632,28.0,0.0,1.0
853,1279,28.0,0.0,1.0
854,1347,27.0,1.0,False
855,1584,21.0,7.0,False
856,1420,28.0,0.0,1.0
857,1557,28.0,0.0,1.0
858,1082,28.0,0.0,1.0
859,1343,28.0,0.0,1.0
860,1610,28.0,0.0,1.0
861,1690,28.0,0.0,1.0
862,1142,28.0,0.0,1.0
863,1814,28.0,0.0,1.0
864,1356,28.0,0.0,1.0
865,2002,27.0,0.0,1.0
866,1668,27.0,0.0,1.0
867,1764,27.0,0.0,1.0
868,1766,27.0,0.0,1.0
869,1769,27.0,0.0,1.0
870,1787,27.0,0.0,1.0
871,1761,20.0,7.0,False
872,1799,27.0,0.0,1.0
873,1861,27.0,0.0,1.0
874,2043,27.0,0.0,1.0
875,1757,27.0,0.0,1.0
876,1754,27.0,0.0,1.0
877,119,1.0,26.0,False
878,1880,27.0,0.0,1.0
879,1746,27.0,0.0,1.0
880,1813,21.0,6.0,False
881,1920,27.0,0.0,1.0
882,1711,27.0,0.0,1.0
883,1597,27.0,0.0,1.0
884,1599,27.0,0.0,1.0
885,1740,27.0,0.0,1.0
886,1721,27.0,0.0,1.0
887,1102,27.0,0.0,1.0
888,1167,27.0,0.0,1.0
889,18379,27.0,0.0,1.0
890,1375,27.0,0.0,1.0
891,1066,27.0,0.0,1.0
892,1188,27.0,0.0,1.0
893,910,0.0,27.0,False
894,1038,27.0,0.0,1.0
895,1080,20.0,7.0,False
896,998,1.0,26.0,False
897,1210,12.0,15.0,False
898,1083,27.0,0.0,1.0
899,1059,27.0,0.0,1.0
900,1537,27.0,0.0,1.0
901,1089,27.0,0.0,1.0
902,8000,5.0,22.0,False
903,1416,27.0,0.0,1.0
904,1350,27.0,0.0,1.0
905,1109,27.0,0.0,1.0
906,1566,27.0,0.0,1.0
907,42793,27.0,0.0,1.0
908,1670,27.0,0.0,1.0
909,1111,21.0,6.0,False
910,1265,27.0,0.0,1.0
911,1580,27.0,0.0,1.0
912,6503,12.0,14.0,False
913,1277,26.0,0.0,1.0
914,1679,25.0,1.0,False
915,8020,12.0,14.0,False
916,1890,25.0,1.0,False
917,1453,26.0,0.0,1.0
918,1999,26.0,0.0,1.0
919,2017,26.0,0.0,1.0
920,1228,26.0,0.0,1.0
921,1736,26.0,0.0,1.0
922,1957,26.0,0.0,1.0
923,1429,26.0,0.0,1.0
924,41870,26.0,0.0,1.0
925,1426,26.0,0.0,1.0
926,162,0.0,26.0,False
927,1266,26.0,0.0,1.0
928,1388,26.0,0.0,1.0
929,1358,26.0,0.0,1.0
930,1336,26.0,0.0,1.0
931,1071,25.0,1.0,False
932,1174,26.0,0.0,1.0
933,2020,26.0,0.0,1.0
934,1099,19.0,7.0,False
935,1558,26.0,0.0,1.0
936,1805,26.0,0.0,1.0
937,1096,26.0,0.0,1.0
938,3985,26.0,0.0,1.0
939,1135,26.0,0.0,1.0
940,1149,26.0,0.0,1.0
941,1036,26.0,0.0,1.0
942,1767,26.0,0.0,1.0
943,1794,26.0,0.0,1.0
944,58501,26.0,0.0,1.0
945,24234,26.0,0.0,1.0
946,1513,26.0,0.0,1.0
947,1763,26.0,0.0,1.0
948,1503,26.0,0.0,1.0
949,1186,26.0,0.0,1.0
950,1759,26.0,0.0,1.0
951,1676,26.0,0.0,1.0
952,2031,26.0,0.0,1.0
953,1477,25.0,1.0,False
954,1338,26.0,0.0,1.0
955,1050,26.0,0.0,1.0
956,1693,25.0,1.0,False
957,1992,24.0,1.0,False
958,6003,13.0,12.0,False
959,1995,25.0,0.0,1.0
960,1973,25.0,0.0,1.0
961,2006,25.0,0.0,1.0
962,1335,24.0,1.0,False
963,1585,25.0,0.0,1.0
964,1699,25.0,0.0,1.0
965,1867,25.0,0.0,1.0
966,60110,25.0,0.0,1.0
967,1811,25.0,0.0,1.0
968,1123,25.0,0.0,1.0
969,1095,25.0,0.0,1.0
970,1841,25.0,0.0,1.0
971,1849,25.0,0.0,1.0
972,1852,25.0,0.0,1.0
973,1192,25.0,0.0,1.0
974,57421,25.0,0.0,1.0
975,1203,25.0,0.0,1.0
976,1751,24.0,1.0,False
977,1960,25.0,0.0,1.0
978,60699,25.0,0.0,1.0
979,1218,25.0,0.0,1.0
980,1741,18.0,7.0,False
981,1734,25.0,0.0,1.0
982,1229,25.0,0.0,1.0
983,1910,24.0,1.0,False
984,1065,25.0,0.0,1.0
985,1244,25.0,0.0,1.0
986,1930,25.0,0.0,1.0
987,1262,25.0,0.0,1.0
988,1225,25.0,0.0,1.0
989,1795,25.0,0.0,1.0
990,1450,25.0,0.0,1.0
991,46321,24.0,1.0,False
992,25598,25.0,0.0,1.0
993,62169,25.0,0.0,1.0
994,1543,25.0,0.0,1.0
995,1421,25.0,0.0,1.0
996,1644,25.0,0.0,1.0
997,1414,25.0,0.0,1.0
998,1413,25.0,0.0,1.0
999,1380,25.0,0.0,1.0
1000,1484,25.0,0.0,1.0
1001,1624,25.0,0.0,1.0
1002,1468,25.0,0.0,1.0
1003,1407,25.0,0.0,1.0
1004,1404,25.0,0.0,1.0
1005,1471,25.0,0.0,1.0
1006,1640,25.0,0.0,1.0
1007,1619,25.0,0.0,1.0
1008,1359,25.0,0.0,1.0
1009,1364,25.0,0.0,1.0
1010,1593,25.0,0.0,1.0
1011,64423,25.0,0.0,1.0
1012,1637,25.0,0.0,1.0
1013,1454,25.0,0.0,1.0
1014,54770,25.0,0.0,1.0
1015,63916,25.0,0.0,1.0
1016,1628,25.0,0.0,1.0
1017,65502,23.0,2.0,False
1018,1594,25.0,0.0,1.0
1019,14882,24.0,0.0,1.0
1020,1872,24.0,0.0,1.0
1021,53043,24.0,0.0,1.0
1022,1878,24.0,0.0,1.0
1023,1212,24.0,0.0,1.0
1024,1227,24.0,0.0,1.0
1025,1629,24.0,0.0,1.0
1026,1068,24.0,0.0,1.0
1027,4045,24.0,0.0,1.0
1028,52312,18.0,6.0,False
1029,1462,24.0,0.0,1.0
1030,55429,24.0,0.0,1.0
1031,45285,24.0,0.0,1.0
1032,1456,24.0,0.0,1.0
1033,1744,24.0,0.0,1.0
1034,1483,24.0,0.0,1.0
1035,1073,24.0,0.0,1.0
1036,1776,24.0,0.0,1.0
1037,47595,24.0,0.0,1.0
1038,59209,24.0,0.0,1.0
1039,1791,24.0,0.0,1.0
1040,1800,24.0,0.0,1.0
1041,1098,24.0,0.0,1.0
1042,1115,24.0,0.0,1.0
1043,1549,24.0,0.0,1.0
1044,14105,24.0,0.0,1.0
1045,23313,24.0,0.0,1.0
1046,1130,24.0,0.0,1.0
1047,60212,24.0,0.0,1.0
1048,57899,22.0,2.0,False
1049,1828,24.0,0.0,1.0
1050,1617,24.0,0.0,1.0
1051,1842,24.0,0.0,1.0
1052,1164,24.0,0.0,1.0
1053,35364,24.0,0.0,1.0
1054,46402,24.0,0.0,1.0
1055,1603,24.0,0.0,1.0
1056,1523,24.0,0.0,1.0
1057,1519,24.0,0.0,1.0
1058,46050,24.0,0.0,1.0
1059,1175,24.0,0.0,1.0
1060,1231,24.0,0.0,1.0
1061,1865,24.0,0.0,1.0
1062,1479,24.0,0.0,1.0
1063,60764,24.0,0.0,1.0
1064,49765,24.0,0.0,1.0
1065,15493,24.0,0.0,1.0
1066,61416,24.0,0.0,1.0
1067,1680,24.0,0.0,1.0
1068,25652,24.0,0.0,1.0
1069,1332,24.0,0.0,1.0
1070,1687,24.0,0.0,1.0
1071,1963,24.0,0.0,1.0
1072,1052,24.0,0.0,1.0
1073,41080,17.0,7.0,False
1074,1042,24.0,0.0,1.0
1075,18940,24.0,0.0,1.0
1076,64721,24.0,0.0,1.0
1077,1239,24.0,0.0,1.0
1078,1972,24.0,0.0,1.0
1079,1398,24.0,0.0,1.0
1080,43553,24.0,0.0,1.0
1081,1025,24.0,0.0,1.0
1082,1251,24.0,0.0,1.0
1083,12345,17.0,7.0,False
1084,1939,24.0,0.0,1.0
1085,1639,24.0,0.0,1.0
1086,1367,24.0,0.0,1.0
1087,2026,24.0,0.0,1.0
1088,39343,24.0,0.0,1.0
1089,1919,24.0,0.0,1.0
1090,1725,24.0,0.0,1.0
1091,1027,18.0,6.0,False
1092,1924,24.0,0.0,1.0
1093,42299,24.0,0.0,1.0
1094,27588,24.0,0.0,1.0
1095,1374,24.0,0.0,1.0
1096,1250,24.0,0.0,1.0
1097,1717,24.0,0.0,1.0
1098,2228,23.0,0.0,1.0
1099,26274,10.0,13.0,False
1100,37829,23.0,0.0,1.0
1101,1806,23.0,0.0,1.0
1102,1807,23.0,0.0,1.0
1103,59165,23.0,0.0,1.0
1104,2034,23.0,0.0,1.0
1105,1996,23.0,0.0,1.0
1106,7205,16.0,7.0,False
1107,60407,23.0,0.0,1.0
1108,9297,23.0,0.0,1.0
1109,14931,23.0,0.0,1.0
1110,49427,23.0,0.0,1.0
1111,13841,16.0,7.0,False
1112,1982,23.0,0.0,1.0
1113,37274,23.0,0.0,1.0
1114,2041,23.0,0.0,1.0
1115,61224,23.0,0.0,1.0
1116,35516,23.0,0.0,1.0
1117,1823,23.0,0.0,1.0
1118,43215,23.0,0.0,1.0
1119,33599,23.0,0.0,1.0
1120,64707,23.0,0.0,1.0
1121,4233,23.0,0.0,1.0
1122,1904,23.0,0.0,1.0
1123,6624,23.0,0.0,1.0
1124,1899,23.0,0.0,1.0
1125,30669,23.0,0.0,1.0
1126,1928,23.0,0.0,1.0
1127,12221,9.0,14.0,False
1128,13169,23.0,0.0,1.0
1129,1935,23.0,0.0,1.0
1130,1940,23.0,0.0,1.0
1131,1953,23.0,0.0,1.0
1132,34461,23.0,0.0,1.0
1133,44040,23.0,0.0,1.0
1134,9929,23.0,0.0,1.0
1135,15290,23.0,0.0,1.0
1136,6504,5.0,18.0,False
1137,65472,23.0,0.0,1.0
1138,28046,22.0,1.0,False
1139,43888,23.0,0.0,1.0
1140,34335,23.0,0.0,1.0
1141,25135,23.0,0.0,1.0
1142,2925,23.0,0.0,1.0
1143,45428,23.0,0.0,1.0
1144,26609,23.0,0.0,1.0
1145,65318,23.0,0.0,1.0
1146,28348,23.0,0.0,1.0
1147,1853,23.0,0.0,1.0
1148,16819,23.0,0.0,1.0
1149,46036,23.0,0.0,1.0
1150,38126,23.0,0.0,1.0
1151,17749,23.0,0.0,1.0
1152,42545,23.0,0.0,1.0
1153,59349,23.0,0.0,1.0
1154,1793,23.0,0.0,1.0
1155,1172,23.0,0.0,1.0
1156,1166,23.0,0.0,1.0
1157,63374,23.0,0.0,1.0
1158,1422,23.0,0.0,1.0
1159,1157,23.0,0.0,1.0
1160,21064,9.0,14.0,False
1161,1678,23.0,0.0,1.0
1162,1144,23.0,0.0,1.0
1163,1129,23.0,0.0,1.0
1164,1118,23.0,0.0,1.0
1165,1442,23.0,0.0,1.0
1166,1449,23.0,0.0,1.0
1167,1105,23.0,0.0,1.0
1168,21171,23.0,0.0,1.0
1169,1719,23.0,0.0,1.0
1170,20523,23.0,0.0,1.0
1171,1460,23.0,0.0,1.0
1172,1461,23.0,0.0,1.0
1173,1728,23.0,0.0,1.0
1174,1731,23.0,0.0,1.0
1175,1735,23.0,0.0,1.0
1176,1739,23.0,0.0,1.0
1177,1064,23.0,0.0,1.0
1178,1063,23.0,0.0,1.0
1179,1049,23.0,0.0,1.0
1180,1045,23.0,0.0,1.0
1181,1039,23.0,0.0,1.0
1182,1035,23.0,0.0,1.0
1183,1415,23.0,0.0,1.0
1184,1662,23.0,0.0,1.0
1185,1488,23.0,0.0,1.0
1186,1207,23.0,0.0,1.0
1187,1345,23.0,0.0,1.0
1188,1340,23.0,0.0,1.0
1189,1565,23.0,0.0,1.0
1190,1362,23.0,0.0,1.0
1191,1583,23.0,0.0,1.0
1192,1586,23.0,0.0,1.0
1193,1366,23.0,0.0,1.0
1194,1312,23.0,0.0,1.0
1195,51178,22.0,1.0,False
1196,1286,23.0,0.0,1.0
1197,59436,23.0,0.0,1.0
1198,1387,23.0,0.0,1.0
1199,19988,8.0,15.0,False
1200,1259,23.0,0.0,1.0
1201,1391,23.0,0.0,1.0
1202,1634,23.0,0.0,1.0
1203,1255,23.0,0.0,1.0
1204,1252,23.0,0.0,1.0
1205,5405,16.0,7.0,False
1206,1238,23.0,0.0,1.0
1207,1643,23.0,0.0,1.0
1208,1649,23.0,0.0,1.0
1209,1540,23.0,0.0,1.0
1210,1651,23.0,0.0,1.0
1211,1221,23.0,0.0,1.0
1212,1539,23.0,0.0,1.0
1213,5643,23.0,0.0,1.0
1214,1029,23.0,0.0,1.0
1215,1351,23.0,0.0,1.0
1216,1788,23.0,0.0,1.0
1217,1773,23.0,0.0,1.0
1218,1772,23.0,0.0,1.0
1219,1770,23.0,0.0,1.0
1220,4836,23.0,0.0,1.0
1221,1784,23.0,0.0,1.0
1222,1504,23.0,0.0,1.0
1223,50360,23.0,0.0,1.0
1224,1506,23.0,0.0,1.0
1225,1771,23.0,0.0,1.0
1226,9855,16.0,6.0,False
1227,1612,22.0,0.0,1.0
1228,6542,16.0,6.0,False
1229,23688,22.0,0.0,1.0
1230,1937,22.0,0.0,1.0
1231,48999,22.0,0.0,1.0
1232,1778,22.0,0.0,1.0
1233,1502,22.0,0.0,1.0
1234,57679,22.0,0.0,1.0
1235,1274,22.0,0.0,1.0
1236,15230,22.0,0.0,1.0
1237,1943,22.0,0.0,1.0
1238,1382,22.0,0.0,1.0
1239,14005,22.0,0.0,1.0
1240,49925,22.0,0.0,1.0
1241,9956,22.0,0.0,1.0
1242,17573,22.0,0.0,1.0
1243,1820,22.0,0.0,1.0
1244,55639,22.0,0.0,1.0
1245,1931,22.0,0.0,1.0
1246,1373,22.0,0.0,1.0
1247,20115,22.0,0.0,1.0
1248,1605,22.0,0.0,1.0
1249,1299,22.0,0.0,1.0
1250,1517,22.0,0.0,1.0
1251,44240,21.0,1.0,False
1252,1295,22.0,0.0,1.0
1253,3817,8.0,14.0,False
1254,1292,22.0,0.0,1.0
1255,1835,21.0,1.0,False
1256,1834,22.0,0.0,1.0
1257,1458,22.0,0.0,1.0
1258,1291,22.0,0.0,1.0
1259,35521,22.0,0.0,1.0
1260,62462,22.0,0.0,1.0
1261,1548,22.0,0.0,1.0
1262,1281,22.0,0.0,1.0
1263,1282,22.0,0.0,1.0
1264,52040,22.0,0.0,1.0
1265,1440,22.0,0.0,1.0
1266,44611,22.0,0.0,1.0
1267,29616,22.0,0.0,1.0
1268,1427,22.0,0.0,1.0
1269,1775,22.0,0.0,1.0
1270,23379,22.0,0.0,1.0
1271,1400,22.0,0.0,1.0
1272,1390,22.0,0.0,1.0
1273,1809,21.0,1.0,False
1274,55126,20.0,2.0,False
1275,1137,22.0,0.0,1.0
1276,1781,22.0,0.0,1.0
1277,1782,22.0,0.0,1.0
1278,1688,22.0,0.0,1.0
1279,45968,22.0,0.0,1.0
1280,10282,22.0,0.0,1.0
1281,1248,22.0,0.0,1.0
1282,1685,22.0,0.0,1.0
1283,10202,15.0,7.0,False
1284,1988,22.0,0.0,1.0
1285,1626,21.0,1.0,False
1286,1260,22.0,0.0,1.0
1287,1998,22.0,0.0,1.0
1288,1529,22.0,0.0,1.0
1289,1112,22.0,0.0,1.0
1290,5638,22.0,0.0,1.0
1291,1264,22.0,0.0,1.0
1292,7571,22.0,0.0,1.0
1293,1703,22.0,0.0,1.0
1294,21109,22.0,0.0,1.0
1295,1959,22.0,0.0,1.0
1296,1263,22.0,0.0,1.0
1297,1774,22.0,0.0,1.0
1298,1961,22.0,0.0,1.0
1299,1438,22.0,0.0,1.0
1300,1622,22.0,0.0,1.0
1301,14120,22.0,0.0,1.0
1302,1698,22.0,0.0,1.0
1303,10000,8.0,14.0,False
1304,1124,22.0,0.0,1.0
1305,46844,22.0,0.0,1.0
1306,2018,22.0,0.0,1.0
1307,1804,22.0,0.0,1.0
1308,21922,21.0,1.0,False
1309,47639,22.0,0.0,1.0
1310,58882,22.0,0.0,1.0
1311,52563,22.0,0.0,1.0
1312,49282,22.0,0.0,1.0
1313,21700,16.0,6.0,False
1314,1481,22.0,0.0,1.0
1315,1753,21.0,1.0,False
1316,1037,22.0,0.0,1.0
1317,1752,22.0,0.0,1.0
1318,57289,20.0,2.0,False
1319,24945,22.0,0.0,1.0
1320,47250,21.0,1.0,False
1321,61360,22.0,0.0,1.0
1322,20156,22.0,0.0,1.0
1323,45413,22.0,0.0,1.0
1324,42725,22.0,0.0,1.0
1325,38893,22.0,0.0,1.0
1326,17090,22.0,0.0,1.0
1327,1077,22.0,0.0,1.0
1328,55341,22.0,0.0,1.0
1329,62970,22.0,0.0,1.0
1330,1216,22.0,0.0,1.0
1331,21684,22.0,0.0,1.0
1332,1357,22.0,0.0,1.0
1333,22315,22.0,0.0,1.0
1334,1348,22.0,0.0,1.0
1335,31217,22.0,0.0,1.0
1336,1377,22.0,0.0,1.0
1337,17076,22.0,0.0,1.0
1338,6099,22.0,0.0,1.0
1339,25014,22.0,0.0,1.0
1340,56145,22.0,0.0,1.0
1341,54724,22.0,0.0,1.0
1342,49289,22.0,0.0,1.0
1343,19915,22.0,0.0,1.0
1344,31171,22.0,0.0,1.0
1345,20457,22.0,0.0,1.0
1346,27994,22.0,0.0,1.0
1347,31477,22.0,0.0,1.0
1348,1538,22.0,0.0,1.0
1349,1486,22.0,0.0,1.0
1350,46632,22.0,0.0,1.0
1351,1493,22.0,0.0,1.0
1352,26437,22.0,0.0,1.0
1353,1528,22.0,0.0,1.0
1354,1592,22.0,0.0,1.0
1355,12203,22.0,0.0,1.0
1356,1062,22.0,0.0,1.0
1357,1743,22.0,0.0,1.0
1358,20140,22.0,0.0,1.0
1359,47790,22.0,0.0,1.0
1360,56555,22.0,0.0,1.0
1361,1902,22.0,0.0,1.0
1362,1220,22.0,0.0,1.0
1363,1838,21.0,1.0,False
1364,1895,22.0,0.0,1.0
1365,1305,22.0,0.0,1.0
1366,32048,22.0,0.0,1.0
1367,22938,22.0,0.0,1.0
1368,27839,22.0,0.0,1.0
1369,1069,22.0,0.0,1.0
1370,1309,22.0,0.0,1.0
1371,1310,22.0,0.0,1.0
1372,30875,22.0,0.0,1.0
1373,32412,22.0,0.0,1.0
1374,34953,22.0,0.0,1.0
1375,1749,22.0,0.0,1.0
1376,59578,22.0,0.0,1.0
1377,51537,22.0,0.0,1.0
1378,38019,22.0,0.0,1.0
1379,1070,22.0,0.0,1.0
1380,61878,22.0,0.0,1.0
1381,1467,22.0,0.0,1.0
1382,1368,22.0,0.0,1.0
1383,1591,22.0,0.0,1.0
1384,1369,22.0,0.0,1.0
1385,3096,21.0,0.0,1.0
1386,57320,21.0,0.0,1.0
1387,60760,21.0,0.0,1.0
1388,1815,21.0,0.0,1.0
1389,2045,21.0,0.0,1.0
1390,10226,21.0,0.0,1.0
1391,8642,21.0,0.0,1.0
1392,1224,21.0,0.0,1.0
1393,12784,21.0,0.0,1.0
1394,45895,21.0,0.0,1.0
1395,48375,21.0,0.0,1.0
1396,1648,21.0,0.0,1.0
1397,13313,21.0,0.0,1.0
1398,63969,19.0,2.0,False
1399,1219,21.0,0.0,1.0
1400,27974,20.0,1.0,False
1401,39191,21.0,0.0,1.0
1402,3104,14.0,7.0,False
1403,1401,21.0,0.0,1.0
1404,20367,21.0,0.0,1.0
1405,1818,21.0,0.0,1.0
1406,64301,21.0,0.0,1.0
1407,32142,21.0,0.0,1.0
1408,41957,21.0,0.0,1.0
1409,26618,21.0,0.0,1.0
1410,9554,21.0,0.0,1.0
1411,47865,21.0,0.0,1.0
1412,23204,21.0,0.0,1.0
1413,42909,21.0,0.0,1.0
1414,61129,21.0,0.0,1.0
1415,41455,21.0,0.0,1.0
1416,22958,21.0,0.0,1.0
1417,1803,21.0,0.0,1.0
1418,50082,20.0,1.0,False
1419,1796,21.0,0.0,1.0
1420,17251,21.0,0.0,1.0
1421,8945,21.0,0.0,1.0
1422,1579,21.0,0.0,1.0
1423,1642,21.0,0.0,1.0
1424,59375,21.0,0.0,1.0
1425,1326,21.0,0.0,1.0
1426,56304,20.0,1.0,False
1427,47444,20.0,1.0,False
1428,47262,14.0,7.0,False
1429,1577,21.0,0.0,1.0
1430,1567,20.0,1.0,False
1431,9191,15.0,6.0,False
1432,4827,14.0,7.0,False
1433,13202,21.0,0.0,1.0
1434,6988,14.0,7.0,False
1435,1570,21.0,0.0,1.0
1436,42563,21.0,0.0,1.0
1437,56044,21.0,0.0,1.0
1438,1555,21.0,0.0,1.0
1439,1602,21.0,0.0,1.0
1440,1552,21.0,0.0,1.0
1441,8652,14.0,7.0,False
1442,50872,21.0,0.0,1.0
1443,39692,21.0,0.0,1.0
1444,13115,21.0,0.0,1.0
1445,1783,21.0,0.0,1.0
1446,1627,21.0,0.0,1.0
1447,6651,21.0,0.0,1.0
1448,10008,14.0,7.0,False
1449,1623,21.0,0.0,1.0
1450,6660,14.0,7.0,False
1451,40009,21.0,0.0,1.0
1452,17505,21.0,0.0,1.0
1453,1616,21.0,0.0,1.0
1454,1385,21.0,0.0,1.0
1455,1615,21.0,0.0,1.0
1456,1272,21.0,0.0,1.0
1457,1613,21.0,0.0,1.0
1458,27174,21.0,0.0,1.0
1459,20317,21.0,0.0,1.0
1460,10545,21.0,0.0,1.0
1461,2957,21.0,0.0,1.0
1462,1280,21.0,0.0,1.0
1463,1611,21.0,0.0,1.0
1464,49498,21.0,0.0,1.0
1465,23232,21.0,0.0,1.0
1466,42,0.0,21.0,False
1467,1294,21.0,0.0,1.0
1468,43216,21.0,0.0,1.0
1469,57821,21.0,0.0,1.0
1470,65238,21.0,0.0,1.0
1471,1497,21.0,0.0,1.0
1472,24553,21.0,0.0,1.0
1473,63463,21.0,0.0,1.0
1474,1480,21.0,0.0,1.0
1475,6071,14.0,7.0,False
1476,1873,21.0,0.0,1.0
1477,1946,21.0,0.0,1.0
1478,7388,21.0,0.0,1.0
1479,1976,21.0,0.0,1.0
1480,29984,21.0,0.0,1.0
1481,29992,21.0,0.0,1.0
1482,5168,15.0,6.0,False
1483,52995,21.0,0.0,1.0
1484,13938,20.0,1.0,False
1485,8045,7.0,14.0,False
1486,11690,21.0,0.0,1.0
1487,1708,21.0,0.0,1.0
1488,49233,21.0,0.0,1.0
1489,1704,21.0,0.0,1.0
1490,1702,21.0,0.0,1.0
1491,29683,21.0,0.0,1.0
1492,16450,21.0,0.0,1.0
1493,1121,21.0,0.0,1.0
1494,52002,21.0,0.0,1.0
1495,1125,21.0,0.0,1.0
1496,44678,21.0,0.0,1.0
1497,6014,7.0,14.0,False
1498,65180,21.0,0.0,1.0
1499,36336,21.0,0.0,1.0
1500,33895,21.0,0.0,1.0
1501,1128,15.0,6.0,False
1502,36436,20.0,1.0,False
1503,49002,21.0,0.0,1.0
1504,1876,21.0,0.0,1.0
1505,13921,21.0,0.0,1.0
1506,30864,21.0,0.0,1.0
1507,31604,21.0,0.0,1.0
1508,58660,21.0,0.0,1.0
1509,1893,21.0,0.0,1.0
1510,1738,21.0,0.0,1.0
1511,1060,21.0,0.0,1.0
1512,1885,21.0,0.0,1.0
1513,1058,21.0,0.0,1.0
1514,50206,21.0,0.0,1.0
1515,59861,21.0,0.0,1.0
1516,20529,21.0,0.0,1.0
1517,30617,21.0,0.0,1.0
1518,62074,19.0,2.0,False
1519,30545,21.0,0.0,1.0
1520,1912,21.0,0.0,1.0
1521,1913,21.0,0.0,1.0
1522,1474,21.0,0.0,1.0
1523,1914,21.0,0.0,1.0
1524,1915,21.0,0.0,1.0
1525,24248,21.0,0.0,1.0
1526,1916,20.0,1.0,False
1527,49175,21.0,0.0,1.0
1528,1079,21.0,0.0,1.0
1529,1727,21.0,0.0,1.0
1530,6054,21.0,0.0,1.0
1531,64390,21.0,0.0,1.0
1532,5113,21.0,0.0,1.0
1533,55361,21.0,0.0,1.0
1534,1927,21.0,0.0,1.0
1535,49632,21.0,0.0,1.0
1536,33357,21.0,0.0,1.0
1537,1132,21.0,0.0,1.0
1538,36301,21.0,0.0,1.0
1539,1758,21.0,0.0,1.0
1540,28538,21.0,0.0,1.0
1541,1821,21.0,0.0,1.0
1542,48789,21.0,0.0,1.0
1543,47718,20.0,1.0,False
1544,7547,20.0,1.0,False
1545,2400,7.0,14.0,False
1546,1850,21.0,0.0,1.0
1547,57615,21.0,0.0,1.0
1548,2008,21.0,0.0,1.0
1549,19664,21.0,0.0,1.0
1550,2015,21.0,0.0,1.0
1551,1417,21.0,0.0,1.0
1552,37783,21.0,0.0,1.0
1553,1034,21.0,0.0,1.0
1554,2010,21.0,0.0,1.0
1555,2023,21.0,0.0,1.0
1556,17660,21.0,0.0,1.0
1557,57572,21.0,0.0,1.0
1558,51720,21.0,0.0,1.0
1559,1177,21.0,0.0,1.0
1560,1179,21.0,0.0,1.0
1561,47433,21.0,0.0,1.0
1562,57518,21.0,0.0,1.0
1563,1201,21.0,0.0,1.0
1564,53626,21.0,0.0,1.0
1565,22275,21.0,0.0,1.0
1566,1663,21.0,0.0,1.0
1567,45563,21.0,0.0,1.0
1568,59674,21.0,0.0,1.0
1569,57422,21.0,0.0,1.0
1570,54063,21.0,0.0,1.0
1571,1661,21.0,0.0,1.0
1572,1851,21.0,0.0,1.0
1573,1160,21.0,0.0,1.0
1574,5814,14.0,7.0,False
1575,32887,21.0,0.0,1.0
1576,19623,21.0,0.0,1.0
1577,1428,21.0,0.0,1.0
1578,62791,21.0,0.0,1.0
1579,29080,21.0,0.0,1.0
1580,52492,21.0,0.0,1.0
1581,50631,21.0,0.0,1.0
1582,53657,21.0,0.0,1.0
1583,3684,20.0,1.0,False
1584,36831,20.0,1.0,False
1585,6346,21.0,0.0,1.0
1586,12515,21.0,0.0,1.0
1587,1981,21.0,0.0,1.0
1588,31044,21.0,0.0,1.0
1589,1482,21.0,0.0,1.0
1590,46084,21.0,0.0,1.0
1591,45033,21.0,0.0,1.0
1592,1824,21.0,0.0,1.0
1593,37502,21.0,0.0,1.0
1594,45729,15.0,6.0,False
1595,1677,21.0,0.0,1.0
1596,37659,21.0,0.0,1.0
1597,28914,21.0,0.0,1.0
1598,7851,20.0,0.0,1.0
1599,1360,20.0,0.0,1.0
1600,1489,20.0,0.0,1.0
1601,45047,20.0,0.0,1.0
1602,42880,20.0,0.0,1.0
1603,20300,20.0,0.0,1.0
1604,45441,20.0,0.0,1.0
1605,24157,20.0,0.0,1.0
1606,1499,20.0,0.0,1.0
1607,25838,20.0,0.0,1.0
1608,63199,20.0,0.0,1.0
1609,50464,18.0,2.0,False
1610,25978,20.0,0.0,1.0
1611,2411,20.0,0.0,1.0
1612,42584,20.0,0.0,1.0
1613,1487,20.0,0.0,1.0
1614,42636,20.0,0.0,1.0
1615,42760,20.0,0.0,1.0
1616,1476,19.0,1.0,False
1617,55365,20.0,0.0,1.0
1618,43902,19.0,1.0,False
1619,1370,20.0,0.0,1.0
1620,25229,19.0,1.0,False
1621,63113,20.0,0.0,1.0
1622,64547,20.0,0.0,1.0
1623,1392,20.0,0.0,1.0
1624,8175,20.0,0.0,1.0
1625,8182,13.0,7.0,False
1626,16390,20.0,0.0,1.0
1627,16102,13.0,7.0,False
1628,16368,20.0,0.0,1.0
1629,43624,20.0,0.0,1.0
1630,42557,20.0,0.0,1.0
1631,44362,20.0,0.0,1.0
1632,44989,20.0,0.0,1.0
1633,2604,19.0,1.0,False
